 time            v(voutp)        v(voutn)       
 5.30190000e-08  1.07039899e+00  1.30978961e+00 
 5.30210000e-08  1.07050102e+00  1.30968854e+00 
 5.30230000e-08  1.07060361e+00  1.30958688e+00 
 5.30250000e-08  1.07070675e+00  1.30948464e+00 
 5.30270000e-08  1.07081042e+00  1.30938186e+00 
 5.30290000e-08  1.07091465e+00  1.30927856e+00 
 5.30310000e-08  1.07101943e+00  1.30917477e+00 
 5.30330000e-08  1.07112484e+00  1.30907053e+00 
 5.30350000e-08  1.07123105e+00  1.30896587e+00 
 5.30370000e-08  1.07133837e+00  1.30886076e+00 
 5.30390000e-08  1.07144738e+00  1.30875508e+00 
 5.30410000e-08  1.07155910e+00  1.30864852e+00 
 5.30430000e-08  1.07167511e+00  1.30854042e+00 
 5.30450000e-08  1.07179785e+00  1.30842959e+00 
 5.30470000e-08  1.07193075e+00  1.30831412e+00 
 5.30490000e-08  1.07207851e+00  1.30819108e+00 
 5.30510000e-08  1.07224713e+00  1.30805638e+00 
 5.30530000e-08  1.07244393e+00  1.30790453e+00 
 5.30550000e-08  1.07267739e+00  1.30772867e+00 
 5.30570000e-08  1.07295673e+00  1.30752066e+00 
 5.30590000e-08  1.07329142e+00  1.30727140e+00 
 5.30610000e-08  1.07369044e+00  1.30697132e+00 
 5.30630000e-08  1.07416153e+00  1.30661108e+00 
 5.30650000e-08  1.07471053e+00  1.30618227e+00 
 5.30670000e-08  1.07534077e+00  1.30567819e+00 
 5.30690000e-08  1.07605277e+00  1.30509441e+00 
 5.30710000e-08  1.07684428e+00  1.30442921e+00 
 5.30730000e-08  1.07771061e+00  1.30368357e+00 
 5.30750000e-08  1.07864530e+00  1.30286095e+00 
 5.30770000e-08  1.07964094e+00  1.30196669e+00 
 5.30790000e-08  1.08069008e+00  1.30100721e+00 
 5.30810000e-08  1.08178611e+00  1.29998914e+00 
 5.30830000e-08  1.08292383e+00  1.29891851e+00 
 5.30850000e-08  1.08409978e+00  1.29780017e+00 
 5.30870000e-08  1.08531222e+00  1.29663744e+00 
 5.30890000e-08  1.08656081e+00  1.29543216e+00 
 5.30910000e-08  1.08784610e+00  1.29418494e+00 
 5.30930000e-08  1.08916889e+00  1.29289569e+00 
 5.30950000e-08  1.09052973e+00  1.29156410e+00 
 5.30970000e-08  1.09192853e+00  1.29019019e+00 
 5.30990000e-08  1.09336438e+00  1.28877459e+00 
 5.31010000e-08  1.09483564e+00  1.28731863e+00 
 5.31030000e-08  1.09634017e+00  1.28582427e+00 
 5.31050000e-08  1.09787571e+00  1.28429381e+00 
 5.31070000e-08  1.09944021e+00  1.28272958e+00 
 5.31090000e-08  1.10103206e+00  1.28113359e+00 
 5.31110000e-08  1.10265026e+00  1.27950740e+00 
 5.31130000e-08  1.10429433e+00  1.27785195e+00 
 5.31150000e-08  1.10596419e+00  1.27616777e+00 
 5.31170000e-08  1.10765992e+00  1.27445504e+00 
 5.31190000e-08  1.10938150e+00  1.27271390e+00 
 5.31210000e-08  1.11112869e+00  1.27094462e+00 
 5.31230000e-08  1.11290093e+00  1.26914773e+00 
 5.31250000e-08  1.11469736e+00  1.26732407e+00 
 5.31270000e-08  1.11651696e+00  1.26547466e+00 
 5.31290000e-08  1.11835868e+00  1.26360065e+00 
 5.31310000e-08  1.12022157e+00  1.26170313e+00 
 5.31330000e-08  1.12210491e+00  1.25978301e+00 
 5.31350000e-08  1.12400820e+00  1.25784098e+00 
 5.31370000e-08  1.12593114e+00  1.25587751e+00 
 5.31390000e-08  1.12787354e+00  1.25389291e+00 
 5.31410000e-08  1.12983521e+00  1.25188745e+00 
 5.31430000e-08  1.13181590e+00  1.24986143e+00 
 5.31450000e-08  1.13381521e+00  1.24781525e+00 
 5.31470000e-08  1.13583263e+00  1.24574947e+00 
 5.31490000e-08  1.13786756e+00  1.24366472e+00 
 5.31510000e-08  1.13991935e+00  1.24156167e+00 
 5.31530000e-08  1.14198745e+00  1.23944098e+00 
 5.31550000e-08  1.14407136e+00  1.23730320e+00 
 5.31570000e-08  1.14617073e+00  1.23514878e+00 
 5.31590000e-08  1.14828527e+00  1.23297804e+00 
 5.31610000e-08  1.15041479e+00  1.23079125e+00 
 5.31630000e-08  1.15255908e+00  1.22858863e+00 
 5.31650000e-08  1.15471790e+00  1.22637046e+00 
 5.31670000e-08  1.15689093e+00  1.22413704e+00 
 5.31690000e-08  1.15907776e+00  1.22188881e+00 
 5.31710000e-08  1.16127791e+00  1.21962625e+00 
 5.31730000e-08  1.16349087e+00  1.21734989e+00 
 5.31750000e-08  1.16571608e+00  1.21506033e+00 
 5.31770000e-08  1.16795299e+00  1.21275813e+00 
 5.31790000e-08  1.17020103e+00  1.21044388e+00 
 5.31810000e-08  1.17245967e+00  1.20811817e+00 
 5.31830000e-08  1.17472832e+00  1.20578160e+00 
 5.31850000e-08  1.17700640e+00  1.20343479e+00 
 5.31870000e-08  1.17929327e+00  1.20107843e+00 
 5.31890000e-08  1.18158828e+00  1.19871320e+00 
 5.31910000e-08  1.18389075e+00  1.19633983e+00 
 5.31930000e-08  1.18620002e+00  1.19395903e+00 
 5.31950000e-08  1.18851547e+00  1.19157145e+00 
 5.31970000e-08  1.19083652e+00  1.18917770e+00 
 5.31985000e-08  1.19258070e+00  1.18737865e+00 
 5.32000000e-08  1.19432756e+00  1.18557662e+00 
 5.32002000e-08  1.19456069e+00  1.18533611e+00 
 5.32006000e-08  1.19502704e+00  1.18485499e+00 
 5.32014000e-08  1.19596028e+00  1.18389218e+00 
 5.32030000e-08  1.19782873e+00  1.18196431e+00 
 5.32050000e-08  1.20016782e+00  1.17955050e+00 
 5.32070000e-08  1.20251054e+00  1.17713261e+00 
 5.32090000e-08  1.20485651e+00  1.17471099e+00 
 5.32110000e-08  1.20720535e+00  1.17228607e+00 
 5.32130000e-08  1.20955664e+00  1.16985829e+00 
 5.32150000e-08  1.21190989e+00  1.16742813e+00 
 5.32170000e-08  1.21426464e+00  1.16499612e+00 
 5.32190000e-08  1.21662036e+00  1.16256275e+00 
 5.32210000e-08  1.21897657e+00  1.16012856e+00 
 5.32230000e-08  1.22133277e+00  1.15769405e+00 
 5.32250000e-08  1.22368850e+00  1.15525968e+00 
 5.32270000e-08  1.22604331e+00  1.15282592e+00 
 5.32290000e-08  1.22839676e+00  1.15039322e+00 
 5.32310000e-08  1.23074846e+00  1.14796203e+00 
 5.32330000e-08  1.23309796e+00  1.14553281e+00 
 5.32350000e-08  1.23544483e+00  1.14310614e+00 
 5.32370000e-08  1.23778852e+00  1.14068271e+00 
 5.32390000e-08  1.24012834e+00  1.13826352e+00 
 5.32410000e-08  1.24246331e+00  1.13584997e+00 
 5.32430000e-08  1.24479205e+00  1.13344409e+00 
 5.32450000e-08  1.24711256e+00  1.13104876e+00 
 5.32470000e-08  1.24942201e+00  1.12866797e+00 
 5.32490000e-08  1.25171657e+00  1.12630698e+00 
 5.32510000e-08  1.25399119e+00  1.12397248e+00 
 5.32530000e-08  1.25623959e+00  1.12167256e+00 
 5.32550000e-08  1.25845423e+00  1.11941652e+00 
 5.32570000e-08  1.26062658e+00  1.11721451e+00 
 5.32590000e-08  1.26274746e+00  1.11507688e+00 
 5.32610000e-08  1.26480760e+00  1.11301352e+00 
 5.32630000e-08  1.26679830e+00  1.11103296e+00 
 5.32650000e-08  1.26871215e+00  1.10914165e+00 
 5.32670000e-08  1.27054368e+00  1.10734336e+00 
 5.32690000e-08  1.27228987e+00  1.10563876e+00 
 5.32710000e-08  1.27395037e+00  1.10402549e+00 
 5.32730000e-08  1.27552750e+00  1.10249848e+00 
 5.32750000e-08  1.27702586e+00  1.10105062e+00 
 5.32770000e-08  1.27845173e+00  1.09967367e+00 
 5.32790000e-08  1.27981223e+00  1.09835924e+00 
 5.32810000e-08  1.28111452e+00  1.09709969e+00 
 5.32830000e-08  1.28236505e+00  1.09588880e+00 
 5.32850000e-08  1.28356899e+00  1.09472211e+00 
 5.32870000e-08  1.28473001e+00  1.09359696e+00 
 5.32890000e-08  1.28585029e+00  1.09251217e+00 
 5.32910000e-08  1.28693085e+00  1.09146749e+00 
 5.32930000e-08  1.28797204e+00  1.09046300e+00 
 5.32950000e-08  1.28897397e+00  1.08949856e+00 
 5.32970000e-08  1.28993707e+00  1.08857338e+00 
 5.32990000e-08  1.29086229e+00  1.08768591e+00 
 5.33010000e-08  1.29175126e+00  1.08683388e+00 
 5.33030000e-08  1.29260619e+00  1.08601456e+00 
 5.33050000e-08  1.29342957e+00  1.08522515e+00 
 5.33070000e-08  1.29422391e+00  1.08446309e+00 
 5.33090000e-08  1.29499147e+00  1.08372635e+00 
 5.33110000e-08  1.29573399e+00  1.08301353e+00 
 5.33130000e-08  1.29645271e+00  1.08232384e+00 
 5.33150000e-08  1.29714835e+00  1.08165686e+00 
 5.33170000e-08  1.29782135e+00  1.08101238e+00 
 5.33190000e-08  1.29847200e+00  1.08039011e+00 
 5.33210000e-08  1.29910070e+00  1.07978953e+00 
 5.33230000e-08  1.29970804e+00  1.07920983e+00 
 5.33250000e-08  1.30029486e+00  1.07864995e+00 
 5.33270000e-08  1.30086220e+00  1.07810869e+00 
 5.33290000e-08  1.30141117e+00  1.07758485e+00 
 5.33310000e-08  1.30194287e+00  1.07707741e+00 
 5.33330000e-08  1.30245823e+00  1.07658556e+00 
 5.33350000e-08  1.30295795e+00  1.07610880e+00 
 5.33370000e-08  1.30344254e+00  1.07564679e+00 
 5.33390000e-08  1.30391231e+00  1.07519935e+00 
 5.33410000e-08  1.30436750e+00  1.07476627e+00 
 5.33430000e-08  1.30480833e+00  1.07434732e+00 
 5.33450000e-08  1.30523513e+00  1.07394210e+00 
 5.33470000e-08  1.30564829e+00  1.07355012e+00 
 5.33490000e-08  1.30604831e+00  1.07317084e+00 
 5.33510000e-08  1.30643571e+00  1.07280370e+00 
 5.33530000e-08  1.30681102e+00  1.07244824e+00 
 5.33550000e-08  1.30717467e+00  1.07210410e+00 
 5.33570000e-08  1.30752699e+00  1.07177106e+00 
 5.33590000e-08  1.30786820e+00  1.07144900e+00 
 5.33610000e-08  1.30819842e+00  1.07113788e+00 
 5.33630000e-08  1.30851773e+00  1.07083763e+00 
 5.33650000e-08  1.30882620e+00  1.07054818e+00 
 5.33670000e-08  1.30912394e+00  1.07026935e+00 
 5.33690000e-08  1.30941113e+00  1.07000090e+00 
 5.33710000e-08  1.30968799e+00  1.06974254e+00 
 5.33730000e-08  1.30995479e+00  1.06949392e+00 
 5.33750000e-08  1.31021182e+00  1.06925471e+00 
 5.33770000e-08  1.31045939e+00  1.06902455e+00 
 5.33790000e-08  1.31069780e+00  1.06880314e+00 
 5.33810000e-08  1.31092733e+00  1.06859016e+00 
 5.33830000e-08  1.31114827e+00  1.06838527e+00 
 5.33850000e-08  1.31136092e+00  1.06818815e+00 
 5.33870000e-08  1.31156561e+00  1.06799842e+00 
 5.33890000e-08  1.31176270e+00  1.06781569e+00 
 5.33910000e-08  1.31195256e+00  1.06763960e+00 
 5.33930000e-08  1.31213558e+00  1.06746978e+00 
 5.33950000e-08  1.31231210e+00  1.06730594e+00 
 5.33970000e-08  1.31248243e+00  1.06714783e+00 
 5.33985000e-08  1.31260626e+00  1.06703293e+00 
 5.34000000e-08  1.31272683e+00  1.06692113e+00 
 5.34002000e-08  1.31274264e+00  1.06690648e+00 
 5.34006000e-08  1.31277413e+00  1.06687730e+00 
 5.34014000e-08  1.31283644e+00  1.06681959e+00 
 5.34030000e-08  1.31295837e+00  1.06670679e+00 
 5.34050000e-08  1.31310574e+00  1.06657070e+00 
 5.34070000e-08  1.31324757e+00  1.06644005e+00 
 5.34090000e-08  1.31338388e+00  1.06631479e+00 
 5.34110000e-08  1.31351475e+00  1.06619484e+00 
 5.34130000e-08  1.31364026e+00  1.06608009e+00 
 5.34150000e-08  1.31376052e+00  1.06597038e+00 
 5.34170000e-08  1.31387569e+00  1.06586554e+00 
 5.34190000e-08  1.31398590e+00  1.06576539e+00 
 5.34210000e-08  1.31409134e+00  1.06566978e+00 
 5.34230000e-08  1.31419214e+00  1.06557856e+00 
 5.34250000e-08  1.31428847e+00  1.06549160e+00 
 5.34270000e-08  1.31438044e+00  1.06540882e+00 
 5.34290000e-08  1.31446819e+00  1.06533013e+00 
 5.34310000e-08  1.31455182e+00  1.06525553e+00 
 5.34330000e-08  1.31463143e+00  1.06518502e+00 
 5.34350000e-08  1.31470712e+00  1.06511873e+00 
 5.34370000e-08  1.31477893e+00  1.06505695e+00 
 5.34390000e-08  1.31484680e+00  1.06500022e+00 
 5.34410000e-08  1.31491053e+00  1.06494949e+00 
 5.34430000e-08  1.31496957e+00  1.06490631e+00 
 5.34450000e-08  1.31502292e+00  1.06487303e+00 
 5.34470000e-08  1.31506884e+00  1.06485300e+00 
 5.34490000e-08  1.31510469e+00  1.06485080e+00 
 5.34510000e-08  1.31512666e+00  1.06487230e+00 
 5.34530000e-08  1.31512961e+00  1.06492471e+00 
 5.34550000e-08  1.31510704e+00  1.06501632e+00 
 5.34570000e-08  1.31505118e+00  1.06515618e+00 
 5.34590000e-08  1.31495325e+00  1.06535354e+00 
 5.34610000e-08  1.31480400e+00  1.06561716e+00 
 5.34630000e-08  1.31459428e+00  1.06595454e+00 
 5.34650000e-08  1.31431584e+00  1.06637126e+00 
 5.34670000e-08  1.31396201e+00  1.06687037e+00 
 5.34690000e-08  1.31352835e+00  1.06745215e+00 
 5.34710000e-08  1.31301301e+00  1.06811410e+00 
 5.34730000e-08  1.31241684e+00  1.06885133e+00 
 5.34750000e-08  1.31174313e+00  1.06965723e+00 
 5.34770000e-08  1.31099704e+00  1.07052428e+00 
 5.34790000e-08  1.31018485e+00  1.07144501e+00 
 5.34810000e-08  1.30931311e+00  1.07241284e+00 
 5.34830000e-08  1.30838780e+00  1.07342261e+00 
 5.34850000e-08  1.30741375e+00  1.07447095e+00 
 5.34870000e-08  1.30639433e+00  1.07555623e+00 
 5.34890000e-08  1.30533139e+00  1.07667818e+00 
 5.34910000e-08  1.30422560e+00  1.07783741e+00 
 5.34930000e-08  1.30307687e+00  1.07903479e+00 
 5.34950000e-08  1.30188491e+00  1.08027087e+00 
 5.34970000e-08  1.30064968e+00  1.08154557e+00 
 5.34990000e-08  1.29937177e+00  1.08285799e+00 
 5.35010000e-08  1.29805242e+00  1.08420649e+00 
 5.35030000e-08  1.29669352e+00  1.08558899e+00 
 5.35050000e-08  1.29529730e+00  1.08700327e+00 
 5.35070000e-08  1.29386602e+00  1.08844732e+00 
 5.35090000e-08  1.29240166e+00  1.08991964e+00 
 5.35110000e-08  1.29090571e+00  1.09141930e+00 
 5.35130000e-08  1.28937913e+00  1.09294591e+00 
 5.35150000e-08  1.28782238e+00  1.09449946e+00 
 5.35170000e-08  1.28623563e+00  1.09608009e+00 
 5.35190000e-08  1.28461897e+00  1.09768782e+00 
 5.35210000e-08  1.28297262e+00  1.09932247e+00 
 5.35230000e-08  1.28129706e+00  1.10098349e+00 
 5.35250000e-08  1.27959305e+00  1.10267009e+00 
 5.35270000e-08  1.27786157e+00  1.10438128e+00 
 5.35290000e-08  1.27610370e+00  1.10611605e+00 
 5.35310000e-08  1.27432050e+00  1.10787353e+00 
 5.35330000e-08  1.27251284e+00  1.10965304e+00 
 5.35350000e-08  1.27068136e+00  1.11145414e+00 
 5.35370000e-08  1.26882651e+00  1.11327658e+00 
 5.35390000e-08  1.26694858e+00  1.11512024e+00 
 5.35410000e-08  1.26504777e+00  1.11698497e+00 
 5.35430000e-08  1.26312437e+00  1.11887055e+00 
 5.35450000e-08  1.26117873e+00  1.12077663e+00 
 5.35470000e-08  1.25921136e+00  1.12270272e+00 
 5.35490000e-08  1.25722284e+00  1.12464826e+00 
 5.35510000e-08  1.25521383e+00  1.12661268e+00 
 5.35530000e-08  1.25318493e+00  1.12859542e+00 
 5.35550000e-08  1.25113667e+00  1.13059605e+00 
 5.35570000e-08  1.24906948e+00  1.13261426e+00 
 5.35590000e-08  1.24698364e+00  1.13464981e+00 
 5.35610000e-08  1.24487940e+00  1.13670253e+00 
 5.35630000e-08  1.24275696e+00  1.13877225e+00 
 5.35650000e-08  1.24061655e+00  1.14085875e+00 
 5.35670000e-08  1.23845848e+00  1.14296175e+00 
 5.35690000e-08  1.23628313e+00  1.14508085e+00 
 5.35710000e-08  1.23409095e+00  1.14721562e+00 
 5.35730000e-08  1.23188247e+00  1.14936554e+00 
 5.35750000e-08  1.22965824e+00  1.15153010e+00 
 5.35770000e-08  1.22741880e+00  1.15370875e+00 
 5.35790000e-08  1.22516473e+00  1.15590098e+00 
 5.35810000e-08  1.22289658e+00  1.15810624e+00 
 5.35830000e-08  1.22061493e+00  1.16032401e+00 
 5.35850000e-08  1.21832040e+00  1.16255368e+00 
 5.35870000e-08  1.21601363e+00  1.16479467e+00 
 5.35890000e-08  1.21369532e+00  1.16704631e+00 
 5.35910000e-08  1.21136616e+00  1.16930797e+00 
 5.35930000e-08  1.20902686e+00  1.17157898e+00 
 5.35950000e-08  1.20667807e+00  1.17385874e+00 
 5.35970000e-08  1.20432039e+00  1.17614669e+00 
 5.35985000e-08  1.20254660e+00  1.17786776e+00 
 5.36000000e-08  1.20076831e+00  1.17959297e+00 
 5.36002000e-08  1.20053084e+00  1.17982334e+00 
 5.36006000e-08  1.20005573e+00  1.18028423e+00 
 5.36014000e-08  1.19910463e+00  1.18120684e+00 
 5.36030000e-08  1.19719886e+00  1.18305531e+00 
 5.36050000e-08  1.19481023e+00  1.18537181e+00 
 5.36070000e-08  1.19241478e+00  1.18769457e+00 
 5.36090000e-08  1.19001288e+00  1.19002325e+00 
 5.36110000e-08  1.18760494e+00  1.19235746e+00 
 5.36130000e-08  1.18519141e+00  1.19469676e+00 
 5.36150000e-08  1.18277277e+00  1.19704070e+00 
 5.36170000e-08  1.18034953e+00  1.19938877e+00 
 5.36190000e-08  1.17792223e+00  1.20174046e+00 
 5.36210000e-08  1.17549137e+00  1.20409529e+00 
 5.36230000e-08  1.17305747e+00  1.20645274e+00 
 5.36250000e-08  1.17062101e+00  1.20881236e+00 
 5.36270000e-08  1.16818247e+00  1.21117368e+00 
 5.36290000e-08  1.16574230e+00  1.21353627e+00 
 5.36310000e-08  1.16330095e+00  1.21589970e+00 
 5.36330000e-08  1.16085891e+00  1.21826354e+00 
 5.36350000e-08  1.15841675e+00  1.22062730e+00 
 5.36370000e-08  1.15597518e+00  1.22299041e+00 
 5.36390000e-08  1.15353517e+00  1.22535213e+00 
 5.36410000e-08  1.15109815e+00  1.22771139e+00 
 5.36430000e-08  1.14866612e+00  1.23006669e+00 
 5.36450000e-08  1.14624197e+00  1.23241590e+00 
 5.36470000e-08  1.14382968e+00  1.23475600e+00 
 5.36490000e-08  1.14143453e+00  1.23708290e+00 
 5.36510000e-08  1.13906323e+00  1.23939130e+00 
 5.36530000e-08  1.13672397e+00  1.24167459e+00 
 5.36550000e-08  1.13442615e+00  1.24392491e+00 
 5.36570000e-08  1.13218010e+00  1.24613338e+00 
 5.36590000e-08  1.12999641e+00  1.24829050e+00 
 5.36610000e-08  1.12788524e+00  1.25038674e+00 
 5.36630000e-08  1.12585548e+00  1.25241321e+00 
 5.36650000e-08  1.12391397e+00  1.25436237e+00 
 5.36670000e-08  1.12206484e+00  1.25622872e+00 
 5.36690000e-08  1.12030918e+00  1.25800929e+00 
 5.36710000e-08  1.11864496e+00  1.25970385e+00 
 5.36730000e-08  1.11706738e+00  1.26131488e+00 
 5.36750000e-08  1.11556958e+00  1.26284716e+00 
 5.36770000e-08  1.11414345e+00  1.26430708e+00 
 5.36790000e-08  1.11278065e+00  1.26570187e+00 
 5.36810000e-08  1.11147356e+00  1.26703874e+00 
 5.36830000e-08  1.11021590e+00  1.26832408e+00 
 5.36850000e-08  1.10900316e+00  1.26956298e+00 
 5.36870000e-08  1.10783261e+00  1.27075899e+00 
 5.36890000e-08  1.10670301e+00  1.27191416e+00 
 5.36910000e-08  1.10561408e+00  1.27302939e+00 
 5.36930000e-08  1.10456593e+00  1.27410491e+00 
 5.36950000e-08  1.10355841e+00  1.27514080e+00 
 5.36970000e-08  1.10259078e+00  1.27613747e+00 
 5.36990000e-08  1.10166153e+00  1.27709589e+00 
 5.37010000e-08  1.10076841e+00  1.27801775e+00 
 5.37030000e-08  1.09990870e+00  1.27890526e+00 
 5.37050000e-08  1.09907958e+00  1.27976097e+00 
 5.37070000e-08  1.09827849e+00  1.28058741e+00 
 5.37090000e-08  1.09750336e+00  1.28138680e+00 
 5.37110000e-08  1.09675275e+00  1.28216089e+00 
 5.37130000e-08  1.09602583e+00  1.28291086e+00 
 5.37150000e-08  1.09532217e+00  1.28363741e+00 
 5.37170000e-08  1.09464154e+00  1.28434093e+00 
 5.37190000e-08  1.09398364e+00  1.28502174e+00 
 5.37210000e-08  1.09334796e+00  1.28568022e+00 
 5.37230000e-08  1.09273368e+00  1.28631698e+00 
 5.37250000e-08  1.09213975e+00  1.28693288e+00 
 5.37270000e-08  1.09156495e+00  1.28752898e+00 
 5.37290000e-08  1.09100808e+00  1.28810642e+00 
 5.37310000e-08  1.09046808e+00  1.28866630e+00 
 5.37330000e-08  1.08994414e+00  1.28920954e+00 
 5.37350000e-08  1.08943571e+00  1.28973686e+00 
 5.37370000e-08  1.08894247e+00  1.29024873e+00 
 5.37390000e-08  1.08846421e+00  1.29074547e+00 
 5.37410000e-08  1.08800072e+00  1.29122731e+00 
 5.37430000e-08  1.08755173e+00  1.29169449e+00 
 5.37450000e-08  1.08711688e+00  1.29214733e+00 
 5.37470000e-08  1.08669566e+00  1.29258624e+00 
 5.37490000e-08  1.08628751e+00  1.29301172e+00 
 5.37510000e-08  1.08589188e+00  1.29342432e+00 
 5.37530000e-08  1.08550828e+00  1.29382455e+00 
 5.37550000e-08  1.08513635e+00  1.29421285e+00 
 5.37570000e-08  1.08477586e+00  1.29458956e+00 
 5.37590000e-08  1.08442669e+00  1.29495487e+00 
 5.37610000e-08  1.08408877e+00  1.29530892e+00 
 5.37630000e-08  1.08376206e+00  1.29565177e+00 
 5.37650000e-08  1.08344645e+00  1.29598350e+00 
 5.37670000e-08  1.08314179e+00  1.29630422e+00 
 5.37690000e-08  1.08284783e+00  1.29661412e+00 
 5.37710000e-08  1.08256427e+00  1.29691342e+00 
 5.37730000e-08  1.08229077e+00  1.29720241e+00 
 5.37750000e-08  1.08202699e+00  1.29748139e+00 
 5.37770000e-08  1.08177257e+00  1.29775068e+00 
 5.37790000e-08  1.08152720e+00  1.29801057e+00 
 5.37810000e-08  1.08129055e+00  1.29826137e+00 
 5.37830000e-08  1.08106229e+00  1.29850337e+00 
 5.37850000e-08  1.08084206e+00  1.29873688e+00 
 5.37870000e-08  1.08062950e+00  1.29896225e+00 
 5.37890000e-08  1.08042422e+00  1.29917984e+00 
 5.37910000e-08  1.08022581e+00  1.29939005e+00 
 5.37930000e-08  1.08003391e+00  1.29959324e+00 
 5.37950000e-08  1.07984822e+00  1.29978980e+00 
 5.37970000e-08  1.07966848e+00  1.29998002e+00 
 5.37985000e-08  1.07953749e+00  1.30011867e+00 
 5.38000000e-08  1.07940971e+00  1.30025398e+00 
 5.38002000e-08  1.07939294e+00  1.30027174e+00 
 5.38006000e-08  1.07935951e+00  1.30030714e+00 
 5.38014000e-08  1.07929335e+00  1.30037726e+00 
 5.38030000e-08  1.07916372e+00  1.30051473e+00 
 5.38050000e-08  1.07900675e+00  1.30068140e+00 
 5.38070000e-08  1.07885539e+00  1.30084237e+00 
 5.38090000e-08  1.07870959e+00  1.30099769e+00 
 5.38110000e-08  1.07856927e+00  1.30114741e+00 
 5.38130000e-08  1.07843431e+00  1.30129164e+00 
 5.38150000e-08  1.07830455e+00  1.30143050e+00 
 5.38170000e-08  1.07817981e+00  1.30156414e+00 
 5.38190000e-08  1.07805992e+00  1.30169271e+00 
 5.38210000e-08  1.07794472e+00  1.30181639e+00 
 5.38230000e-08  1.07783404e+00  1.30193534e+00 
 5.38250000e-08  1.07772777e+00  1.30204969e+00 
 5.38270000e-08  1.07762580e+00  1.30215960e+00 
 5.38290000e-08  1.07752806e+00  1.30226517e+00 
 5.38310000e-08  1.07743452e+00  1.30236651e+00 
 5.38330000e-08  1.07734520e+00  1.30246372e+00 
 5.38350000e-08  1.07726021e+00  1.30255687e+00 
 5.38370000e-08  1.07717983e+00  1.30264597e+00 
 5.38390000e-08  1.07710461e+00  1.30273093e+00 
 5.38410000e-08  1.07703550e+00  1.30281145e+00 
 5.38430000e-08  1.07697403e+00  1.30288688e+00 
 5.38450000e-08  1.07692258e+00  1.30295607e+00 
 5.38470000e-08  1.07688451e+00  1.30301709e+00 
 5.38490000e-08  1.07686445e+00  1.30306704e+00 
 5.38510000e-08  1.07686835e+00  1.30310182e+00 
 5.38530000e-08  1.07690348e+00  1.30311598e+00 
 5.38550000e-08  1.07697829e+00  1.30310266e+00 
 5.38570000e-08  1.07710200e+00  1.30305375e+00 
 5.38590000e-08  1.07728408e+00  1.30296019e+00 
 5.38610000e-08  1.07753354e+00  1.30281248e+00 
 5.38630000e-08  1.07785814e+00  1.30260135e+00 
 5.38650000e-08  1.07826375e+00  1.30231851e+00 
 5.38670000e-08  1.07875367e+00  1.30195738e+00 
